"","Jahr","Monat","Tag","Stunde","Standort","Zaehlstand","laengengrad","breitengrad","uniMA_dist","Zeit_neu","Datum","Wochentag","Wochenende","Sommer","FeiertagBW","FeiertagRP","SchulferienBW","SemesterferionUM","WertRR","QualitaetRR","WertT2M","QualitaetT2M","WertF","QualitaetF","WertRF","QualitaetRF","WertSD","QualitaetSD","WertN","QualitaetN","Corona","Kontaktbeschr","TagesAusbr"
"4983","2021","04","18","13","Renzstraße",40,8.481114,49.49027,1567.60388582477,2021-04-18 13:00:00,2021-04-18,"So","Wochenende",1,0,0,0,0,0,3,10.9,7,3.7,10,67,7,2,10,8,3,1,0,402.958333333333
"4984","2021","04","18","13","Renzstraße",40,8.481114,49.49027,1567.60388582477,2021-04-18 13:00:00,2021-04-18,"So","Wochenende",1,0,0,0,0,0,3,10.8,7,3.7,10,67,7,2,10,8,3,1,0,402.958333333333
"4985","2021","04","18","14","Renzstraße",67,8.481114,49.49027,1567.60388582477,2021-04-18 14:00:00,2021-04-18,"So","Wochenende",1,0,0,0,0,0,3,11.2,7,2.9,10,64,7,0,10,8,3,1,0,402.958333333333
"4986","2021","04","18","14","Renzstraße",67,8.481114,49.49027,1567.60388582477,2021-04-18 14:00:00,2021-04-18,"So","Wochenende",1,0,0,0,0,0,3,11.6,7,2.9,10,64,7,0,10,8,3,1,0,402.958333333333
"4987","2021","04","18","15","Renzstraße",47,8.481114,49.49027,1567.60388582477,2021-04-18 15:00:00,2021-04-18,"So","Wochenende",1,0,0,0,0,0,3,11.7,7,2,10,64,7,0,10,8,3,1,0,402.958333333333
"4988","2021","04","18","15","Renzstraße",47,8.481114,49.49027,1567.60388582477,2021-04-18 15:00:00,2021-04-18,"So","Wochenende",1,0,0,0,0,0,3,11.5,7,2,10,64,7,0,10,8,3,1,0,402.958333333333
"4989","2021","04","18","16","Renzstraße",38,8.481114,49.49027,1567.60388582477,2021-04-18 16:00:00,2021-04-18,"So","Wochenende",1,0,0,0,0,0,3,11.3,7,2.1,10,66,7,0,10,8,3,1,0,402.958333333333
"4990","2021","04","18","16","Renzstraße",38,8.481114,49.49027,1567.60388582477,2021-04-18 16:00:00,2021-04-18,"So","Wochenende",1,0,0,0,0,0,3,12,7,2.1,10,66,7,0,10,8,3,1,0,402.958333333333
"4991","2021","04","18","17","Renzstraße",56,8.481114,49.49027,1567.60388582477,2021-04-18 17:00:00,2021-04-18,"So","Wochenende",1,0,0,0,0,0,3,11.5,7,3.4,10,65,7,0,10,8,3,1,0,402.958333333333
"4992","2021","04","18","17","Renzstraße",56,8.481114,49.49027,1567.60388582477,2021-04-18 17:00:00,2021-04-18,"So","Wochenende",1,0,0,0,0,0,3,12,7,3.4,10,65,7,0,10,8,3,1,0,402.958333333333
"4993","2021","04","18","18","Renzstraße",53,8.481114,49.49027,1567.60388582477,2021-04-18 18:00:00,2021-04-18,"So","Wochenende",1,0,0,0,0,0,3,11.3,7,3,10,67,7,2,10,8,3,1,0,402.958333333333
"4994","2021","04","18","18","Renzstraße",53,8.481114,49.49027,1567.60388582477,2021-04-18 18:00:00,2021-04-18,"So","Wochenende",1,0,0,0,0,0,3,11.1,7,3,10,67,7,2,10,8,3,1,0,402.958333333333
"4995","2021","04","18","19","Renzstraße",28,8.481114,49.49027,1567.60388582477,2021-04-18 19:00:00,2021-04-18,"So","Wochenende",1,0,0,0,0,0,3,10.6,7,1.8,10,70,7,0,10,8,3,1,0,402.958333333333
"4996","2021","04","18","19","Renzstraße",28,8.481114,49.49027,1567.60388582477,2021-04-18 19:00:00,2021-04-18,"So","Wochenende",1,0,0,0,0,0,3,10.3,7,1.8,10,70,7,0,10,8,3,1,0,402.958333333333
"4997","2021","04","18","20","Renzstraße",39,8.481114,49.49027,1567.60388582477,2021-04-18 20:00:00,2021-04-18,"So","Wochenende",1,0,0,0,0,0,3,9.9,7,1.6,10,73,7,0,10,8,3,1,0,402.958333333333
"4998","2021","04","18","20","Renzstraße",39,8.481114,49.49027,1567.60388582477,2021-04-18 20:00:00,2021-04-18,"So","Wochenende",1,0,0,0,0,0,3,8.1,7,1.6,10,73,7,0,10,8,3,1,0,402.958333333333
"4999","2021","04","19","03","Renzstraße",1,8.481114,49.49027,1567.60388582477,2021-04-19 03:00:00,2021-04-19,"Mo","Wochentag",1,0,0,0,0,0.2,3,7.2,7,1.2,10,94,7,0,10,8,3,1,0,403.958333333333
"5000","2021","04","19","03","Renzstraße",1,8.481114,49.49027,1567.60388582477,2021-04-19 03:00:00,2021-04-19,"Mo","Wochentag",1,0,0,0,0,0.2,3,7.3,7,1.2,10,94,7,0,10,8,3,1,0,403.958333333333
"5001","2021","04","19","04","Renzstraße",1,8.481114,49.49027,1567.60388582477,2021-04-19 04:00:00,2021-04-19,"Mo","Wochentag",1,0,0,0,0,0,3,7.4,7,1.7,10,95,7,0,10,8,3,1,0,403.958333333333
"5002","2021","04","19","04","Renzstraße",1,8.481114,49.49027,1567.60388582477,2021-04-19 04:00:00,2021-04-19,"Mo","Wochentag",1,0,0,0,0,0,3,7.2,7,1.7,10,95,7,0,10,8,3,1,0,403.958333333333
"5003","2021","04","19","05","Renzstraße",15,8.481114,49.49027,1567.60388582477,2021-04-19 05:00:00,2021-04-19,"Mo","Wochentag",1,0,0,0,0,0,3,7.2,7,1.8,10,96,7,0,10,8,3,1,0,403.958333333333
"5004","2021","04","19","05","Renzstraße",15,8.481114,49.49027,1567.60388582477,2021-04-19 05:00:00,2021-04-19,"Mo","Wochentag",1,0,0,0,0,0,3,7.5,7,1.8,10,96,7,0,10,8,3,1,0,403.958333333333
"5005","2021","04","19","06","Renzstraße",37,8.481114,49.49027,1567.60388582477,2021-04-19 06:00:00,2021-04-19,"Mo","Wochentag",1,0,0,0,0,0.1,3,8.1,7,1,10,91,7,0,10,8,3,1,0,403.958333333333
"5006","2021","04","19","06","Renzstraße",37,8.481114,49.49027,1567.60388582477,2021-04-19 06:00:00,2021-04-19,"Mo","Wochentag",1,0,0,0,0,0.1,3,7.8,7,1,10,91,7,0,10,8,3,1,0,403.958333333333
"5007","2021","04","19","07","Renzstraße",94,8.481114,49.49027,1567.60388582477,2021-04-19 07:00:00,2021-04-19,"Mo","Wochentag",1,0,0,0,0,0,3,8.9,7,1,10,89,7,0,10,8,3,1,0,403.958333333333
"5008","2021","04","19","07","Renzstraße",94,8.481114,49.49027,1567.60388582477,2021-04-19 07:00:00,2021-04-19,"Mo","Wochentag",1,0,0,0,0,0,3,8.4,7,1,10,89,7,0,10,8,3,1,0,403.958333333333
"5009","2021","04","19","08","Renzstraße",88,8.481114,49.49027,1567.60388582477,2021-04-19 08:00:00,2021-04-19,"Mo","Wochentag",1,0,0,0,0,0,3,9.5,7,1.3,10,84,7,4,10,8,3,1,0,403.958333333333
"5010","2021","04","19","08","Renzstraße",88,8.481114,49.49027,1567.60388582477,2021-04-19 08:00:00,2021-04-19,"Mo","Wochentag",1,0,0,0,0,0,3,8.8,7,1.3,10,84,7,4,10,8,3,1,0,403.958333333333
"5011","2021","04","19","09","Renzstraße",84,8.481114,49.49027,1567.60388582477,2021-04-19 09:00:00,2021-04-19,"Mo","Wochentag",1,0,0,0,0,0,3,9.8,7,2,10,86,7,4,10,7,3,1,0,403.958333333333
"5012","2021","04","19","09","Renzstraße",84,8.481114,49.49027,1567.60388582477,2021-04-19 09:00:00,2021-04-19,"Mo","Wochentag",1,0,0,0,0,0,3,10.1,7,2,10,86,7,4,10,7,3,1,0,403.958333333333
"5013","2021","04","19","10","Renzstraße",50,8.481114,49.49027,1567.60388582477,2021-04-19 10:00:00,2021-04-19,"Mo","Wochentag",1,0,0,0,0,0,3,10.9,7,2.6,10,77,7,0,10,8,3,1,0,403.958333333333
"5014","2021","04","19","10","Renzstraße",50,8.481114,49.49027,1567.60388582477,2021-04-19 10:00:00,2021-04-19,"Mo","Wochentag",1,0,0,0,0,0,3,11.2,7,2.6,10,77,7,0,10,8,3,1,0,403.958333333333
"5015","2021","04","19","11","Renzstraße",53,8.481114,49.49027,1567.60388582477,2021-04-19 11:00:00,2021-04-19,"Mo","Wochentag",1,0,0,0,0,0,3,11.6,7,1.7,10,69,7,11,10,8,3,1,0,403.958333333333
"5016","2021","04","19","11","Renzstraße",53,8.481114,49.49027,1567.60388582477,2021-04-19 11:00:00,2021-04-19,"Mo","Wochentag",1,0,0,0,0,0,3,12.6,7,1.7,10,69,7,11,10,8,3,1,0,403.958333333333
"5017","2021","04","19","12","Renzstraße",46,8.481114,49.49027,1567.60388582477,2021-04-19 12:00:00,2021-04-19,"Mo","Wochentag",1,0,0,0,0,0,3,12,7,1.8,10,69,7,6,10,8,3,1,0,403.958333333333
"5018","2021","04","19","12","Renzstraße",46,8.481114,49.49027,1567.60388582477,2021-04-19 12:00:00,2021-04-19,"Mo","Wochentag",1,0,0,0,0,0,3,11.3,7,1.8,10,69,7,6,10,8,3,1,0,403.958333333333
"5019","2021","04","19","13","Renzstraße",73,8.481114,49.49027,1567.60388582477,2021-04-19 13:00:00,2021-04-19,"Mo","Wochentag",1,0,0,0,0,0,3,11.8,7,1.4,10,70,7,0,10,8,3,1,0,403.958333333333
"5020","2021","04","19","13","Renzstraße",73,8.481114,49.49027,1567.60388582477,2021-04-19 13:00:00,2021-04-19,"Mo","Wochentag",1,0,0,0,0,0,3,13.9,7,1.4,10,70,7,0,10,8,3,1,0,403.958333333333
"5021","2021","04","19","14","Renzstraße",74,8.481114,49.49027,1567.60388582477,2021-04-19 14:00:00,2021-04-19,"Mo","Wochentag",1,0,0,0,0,0,3,12.7,7,2.8,10,69,7,19,10,8,3,1,0,403.958333333333
"5022","2021","04","19","14","Renzstraße",74,8.481114,49.49027,1567.60388582477,2021-04-19 14:00:00,2021-04-19,"Mo","Wochentag",1,0,0,0,0,0,3,11.7,7,2.8,10,69,7,19,10,8,3,1,0,403.958333333333
"5023","2021","04","19","15","Renzstraße",79,8.481114,49.49027,1567.60388582477,2021-04-19 15:00:00,2021-04-19,"Mo","Wochentag",1,0,0,0,0,0,3,11.1,7,1.6,10,72,7,0,10,8,3,1,0,403.958333333333
"5024","2021","04","19","15","Renzstraße",79,8.481114,49.49027,1567.60388582477,2021-04-19 15:00:00,2021-04-19,"Mo","Wochentag",1,0,0,0,0,0,3,11.6,7,1.6,10,72,7,0,10,8,3,1,0,403.958333333333
"5025","2021","04","19","16","Renzstraße",84,8.481114,49.49027,1567.60388582477,2021-04-19 16:00:00,2021-04-19,"Mo","Wochentag",1,0,0,0,0,0,3,10.8,7,2.5,10,76,7,0,10,8,3,1,0,403.958333333333
"5026","2021","04","19","16","Renzstraße",84,8.481114,49.49027,1567.60388582477,2021-04-19 16:00:00,2021-04-19,"Mo","Wochentag",1,0,0,0,0,0,3,10.2,7,2.5,10,76,7,0,10,8,3,1,0,403.958333333333
"5027","2021","04","19","17","Renzstraße",78,8.481114,49.49027,1567.60388582477,2021-04-19 17:00:00,2021-04-19,"Mo","Wochentag",1,0,0,0,0,0,3,10.5,7,1.7,10,80,7,0,10,8,3,1,0,403.958333333333
"5028","2021","04","19","17","Renzstraße",78,8.481114,49.49027,1567.60388582477,2021-04-19 17:00:00,2021-04-19,"Mo","Wochentag",1,0,0,0,0,0,3,10.5,7,1.7,10,80,7,0,10,8,3,1,0,403.958333333333
"5029","2021","04","19","18","Renzstraße",64,8.481114,49.49027,1567.60388582477,2021-04-19 18:00:00,2021-04-19,"Mo","Wochentag",1,0,0,0,0,0,3,10.4,7,1.4,10,76,7,0,10,8,3,1,0,403.958333333333
"5030","2021","04","19","18","Renzstraße",64,8.481114,49.49027,1567.60388582477,2021-04-19 18:00:00,2021-04-19,"Mo","Wochentag",1,0,0,0,0,0,3,11,7,1.4,10,76,7,0,10,8,3,1,0,403.958333333333
"5031","2021","04","19","19","Renzstraße",37,8.481114,49.49027,1567.60388582477,2021-04-19 19:00:00,2021-04-19,"Mo","Wochentag",1,0,0,0,0,0,3,9.2,7,1,10,84,7,0,10,8,3,1,0,403.958333333333
"5032","2021","04","19","19","Renzstraße",37,8.481114,49.49027,1567.60388582477,2021-04-19 19:00:00,2021-04-19,"Mo","Wochentag",1,0,0,0,0,0,3,8.5,7,1,10,84,7,0,10,8,3,1,0,403.958333333333
"5033","2021","04","19","20","Renzstraße",29,8.481114,49.49027,1567.60388582477,2021-04-19 20:00:00,2021-04-19,"Mo","Wochentag",1,0,0,0,0,0,3,8,7,1.4,10,94,7,0,10,6,3,1,0,403.958333333333
"5034","2021","04","19","20","Renzstraße",29,8.481114,49.49027,1567.60388582477,2021-04-19 20:00:00,2021-04-19,"Mo","Wochentag",1,0,0,0,0,0,3,5.7,7,1.4,10,94,7,0,10,6,3,1,0,403.958333333333
"5035","2021","04","20","03","Renzstraße",1,8.481114,49.49027,1567.60388582477,2021-04-20 03:00:00,2021-04-20,"Di","Wochentag",1,0,0,0,0,0,3,0.9,7,1,10,99,7,0,10,0,3,1,0,404.958333333333
"5036","2021","04","20","03","Renzstraße",1,8.481114,49.49027,1567.60388582477,2021-04-20 03:00:00,2021-04-20,"Di","Wochentag",1,0,0,0,0,0,3,0.8,7,1,10,99,7,0,10,0,3,1,0,404.958333333333
"5037","2021","04","20","04","Renzstraße",2,8.481114,49.49027,1567.60388582477,2021-04-20 04:00:00,2021-04-20,"Di","Wochentag",1,0,0,0,0,0,3,0.1,7,0.6,10,100,7,0,10,0,3,1,0,404.958333333333
"5038","2021","04","20","04","Renzstraße",2,8.481114,49.49027,1567.60388582477,2021-04-20 04:00:00,2021-04-20,"Di","Wochentag",1,0,0,0,0,0,3,0.9,7,0.6,10,100,7,0,10,0,3,1,0,404.958333333333
"5039","2021","04","20","05","Renzstraße",18,8.481114,49.49027,1567.60388582477,2021-04-20 05:00:00,2021-04-20,"Di","Wochentag",1,0,0,0,0,0,3,0.7,7,0.8,10,98,7,0,10,1,3,1,0,404.958333333333
"5040","2021","04","20","05","Renzstraße",18,8.481114,49.49027,1567.60388582477,2021-04-20 05:00:00,2021-04-20,"Di","Wochentag",1,0,0,0,0,0,3,0.2,7,0.8,10,98,7,0,10,1,3,1,0,404.958333333333
"5041","2021","04","20","06","Renzstraße",41,8.481114,49.49027,1567.60388582477,2021-04-20 06:00:00,2021-04-20,"Di","Wochentag",1,0,0,0,0,0,3,2.6,7,0.5,10,96,7,29,10,5,3,1,0,404.958333333333
"5042","2021","04","20","06","Renzstraße",41,8.481114,49.49027,1567.60388582477,2021-04-20 06:00:00,2021-04-20,"Di","Wochentag",1,0,0,0,0,0,3,3.8,7,0.5,10,96,7,29,10,5,3,1,0,404.958333333333
"5043","2021","04","20","07","Renzstraße",99,8.481114,49.49027,1567.60388582477,2021-04-20 07:00:00,2021-04-20,"Di","Wochentag",1,0,0,0,0,0,3,6.8,7,0.8,10,88,7,60,10,0,3,1,0,404.958333333333
"5044","2021","04","20","07","Renzstraße",99,8.481114,49.49027,1567.60388582477,2021-04-20 07:00:00,2021-04-20,"Di","Wochentag",1,0,0,0,0,0,3,5,7,0.8,10,88,7,60,10,0,3,1,0,404.958333333333
"5045","2021","04","20","08","Renzstraße",125,8.481114,49.49027,1567.60388582477,2021-04-20 08:00:00,2021-04-20,"Di","Wochentag",1,0,0,0,0,0,3,6.4,7,1,10,79,7,60,10,0,3,1,0,404.958333333333
"5046","2021","04","20","08","Renzstraße",125,8.481114,49.49027,1567.60388582477,2021-04-20 08:00:00,2021-04-20,"Di","Wochentag",1,0,0,0,0,0,3,9.5,7,1,10,79,7,60,10,0,3,1,0,404.958333333333
"5047","2021","04","20","09","Renzstraße",93,8.481114,49.49027,1567.60388582477,2021-04-20 09:00:00,2021-04-20,"Di","Wochentag",1,0,0,0,0,0,3,11.6,7,1.1,10,70,7,60,10,0,3,1,0,404.958333333333
"5048","2021","04","20","09","Renzstraße",93,8.481114,49.49027,1567.60388582477,2021-04-20 09:00:00,2021-04-20,"Di","Wochentag",1,0,0,0,0,0,3,9.3,7,1.1,10,70,7,60,10,0,3,1,0,404.958333333333
"5049","2021","04","20","10","Renzstraße",63,8.481114,49.49027,1567.60388582477,2021-04-20 10:00:00,2021-04-20,"Di","Wochentag",1,0,0,0,0,0,3,12.8,7,1.8,10,63,7,60,10,0,3,1,0,404.958333333333
"5050","2021","04","20","10","Renzstraße",63,8.481114,49.49027,1567.60388582477,2021-04-20 10:00:00,2021-04-20,"Di","Wochentag",1,0,0,0,0,0,3,13.4,7,1.8,10,63,7,60,10,0,3,1,0,404.958333333333
"5051","2021","04","20","11","Renzstraße",78,8.481114,49.49027,1567.60388582477,2021-04-20 11:00:00,2021-04-20,"Di","Wochentag",1,0,0,0,0,0,3,14.6,7,2.2,10,57,7,59,10,3,3,1,0,404.958333333333
"5052","2021","04","20","11","Renzstraße",78,8.481114,49.49027,1567.60388582477,2021-04-20 11:00:00,2021-04-20,"Di","Wochentag",1,0,0,0,0,0,3,14.6,7,2.2,10,57,7,59,10,3,3,1,0,404.958333333333
"5053","2021","04","20","12","Renzstraße",62,8.481114,49.49027,1567.60388582477,2021-04-20 12:00:00,2021-04-20,"Di","Wochentag",1,0,0,0,0,0,3,15.4,7,2.2,10,50,7,60,10,7,3,1,0,404.958333333333
"5054","2021","04","20","12","Renzstraße",62,8.481114,49.49027,1567.60388582477,2021-04-20 12:00:00,2021-04-20,"Di","Wochentag",1,0,0,0,0,0,3,16.5,7,2.2,10,50,7,60,10,7,3,1,0,404.958333333333
"5055","2021","04","20","13","Renzstraße",83,8.481114,49.49027,1567.60388582477,2021-04-20 13:00:00,2021-04-20,"Di","Wochentag",1,0,0,0,0,0,3,16.4,7,1.7,10,48,7,60,10,7,3,1,0,404.958333333333
"5056","2021","04","20","13","Renzstraße",83,8.481114,49.49027,1567.60388582477,2021-04-20 13:00:00,2021-04-20,"Di","Wochentag",1,0,0,0,0,0,3,17,7,1.7,10,48,7,60,10,7,3,1,0,404.958333333333
"5057","2021","04","20","14","Renzstraße",117,8.481114,49.49027,1567.60388582477,2021-04-20 14:00:00,2021-04-20,"Di","Wochentag",1,0,0,0,0,0,3,16.4,7,2.2,10,47,7,47,10,7,3,1,0,404.958333333333
"5058","2021","04","20","14","Renzstraße",117,8.481114,49.49027,1567.60388582477,2021-04-20 14:00:00,2021-04-20,"Di","Wochentag",1,0,0,0,0,0,3,17.5,7,2.2,10,47,7,47,10,7,3,1,0,404.958333333333
"5059","2021","04","20","15","Renzstraße",97,8.481114,49.49027,1567.60388582477,2021-04-20 15:00:00,2021-04-20,"Di","Wochentag",1,0,0,0,0,0,3,17.3,7,2.3,10,46,7,25,10,3,3,1,0,404.958333333333
"5060","2021","04","20","15","Renzstraße",97,8.481114,49.49027,1567.60388582477,2021-04-20 15:00:00,2021-04-20,"Di","Wochentag",1,0,0,0,0,0,3,16.6,7,2.3,10,46,7,25,10,3,3,1,0,404.958333333333
"5061","2021","04","20","16","Renzstraße",122,8.481114,49.49027,1567.60388582477,2021-04-20 16:00:00,2021-04-20,"Di","Wochentag",1,0,0,0,0,0,3,16.6,7,2.7,10,48,7,45,10,0,3,1,0,404.958333333333
"5062","2021","04","20","16","Renzstraße",122,8.481114,49.49027,1567.60388582477,2021-04-20 16:00:00,2021-04-20,"Di","Wochentag",1,0,0,0,0,0,3,17.3,7,2.7,10,48,7,45,10,0,3,1,0,404.958333333333
"5063","2021","04","20","17","Renzstraße",108,8.481114,49.49027,1567.60388582477,2021-04-20 17:00:00,2021-04-20,"Di","Wochentag",1,0,0,0,0,0,3,16.4,7,1.6,10,48,7,60,10,0,3,1,0,404.958333333333
"5064","2021","04","20","17","Renzstraße",108,8.481114,49.49027,1567.60388582477,2021-04-20 17:00:00,2021-04-20,"Di","Wochentag",1,0,0,0,0,0,3,17.3,7,1.6,10,48,7,60,10,0,3,1,0,404.958333333333
"5065","2021","04","20","18","Renzstraße",88,8.481114,49.49027,1567.60388582477,2021-04-20 18:00:00,2021-04-20,"Di","Wochentag",1,0,0,0,0,0,3,15.4,7,2,10,49,7,41,10,0,3,1,0,404.958333333333
"5066","2021","04","20","18","Renzstraße",88,8.481114,49.49027,1567.60388582477,2021-04-20 18:00:00,2021-04-20,"Di","Wochentag",1,0,0,0,0,0,3,16,7,2,10,49,7,41,10,0,3,1,0,404.958333333333
"5067","2021","04","20","19","Renzstraße",62,8.481114,49.49027,1567.60388582477,2021-04-20 19:00:00,2021-04-20,"Di","Wochentag",1,0,0,0,0,0,3,11.3,7,1.9,10,52,7,6,10,7,3,1,0,404.958333333333
"5068","2021","04","20","19","Renzstraße",62,8.481114,49.49027,1567.60388582477,2021-04-20 19:00:00,2021-04-20,"Di","Wochentag",1,0,0,0,0,0,3,13.9,7,1.9,10,52,7,6,10,7,3,1,0,404.958333333333
"5069","2021","04","20","20","Renzstraße",46,8.481114,49.49027,1567.60388582477,2021-04-20 20:00:00,2021-04-20,"Di","Wochentag",1,0,0,0,0,0,3,7.7,7,1.4,10,67,7,0,10,8,3,1,0,404.958333333333
"5070","2021","04","20","20","Renzstraße",46,8.481114,49.49027,1567.60388582477,2021-04-20 20:00:00,2021-04-20,"Di","Wochentag",1,0,0,0,0,0,3,11.2,7,1.4,10,67,7,0,10,8,3,1,0,404.958333333333
"5071","2021","04","21","03","Renzstraße",1,8.481114,49.49027,1567.60388582477,2021-04-21 03:00:00,2021-04-21,"Mi","Wochentag",1,0,0,0,0,0,3,4.2,7,1.3,10,93,7,0,10,0,3,1,0,405.958333333333
"5072","2021","04","21","03","Renzstraße",1,8.481114,49.49027,1567.60388582477,2021-04-21 03:00:00,2021-04-21,"Mi","Wochentag",1,0,0,0,0,0,3,2.4,7,1.3,10,93,7,0,10,0,3,1,0,405.958333333333
"5073","2021","04","21","04","Renzstraße",5,8.481114,49.49027,1567.60388582477,2021-04-21 04:00:00,2021-04-21,"Mi","Wochentag",1,0,0,0,0,0,3,2.2,7,1.3,10,94,7,0,10,0,3,1,0,405.958333333333
"5074","2021","04","21","04","Renzstraße",5,8.481114,49.49027,1567.60388582477,2021-04-21 04:00:00,2021-04-21,"Mi","Wochentag",1,0,0,0,0,0,3,3.7,7,1.3,10,94,7,0,10,0,3,1,0,405.958333333333
"5075","2021","04","21","05","Renzstraße",11,8.481114,49.49027,1567.60388582477,2021-04-21 05:00:00,2021-04-21,"Mi","Wochentag",1,0,0,0,0,0,3,1.2,7,1.1,10,95,7,0,10,0,3,1,0,405.958333333333
"5076","2021","04","21","05","Renzstraße",11,8.481114,49.49027,1567.60388582477,2021-04-21 05:00:00,2021-04-21,"Mi","Wochentag",1,0,0,0,0,0,3,2.5,7,1.1,10,95,7,0,10,0,3,1,0,405.958333333333
"5077","2021","04","21","06","Renzstraße",37,8.481114,49.49027,1567.60388582477,2021-04-21 06:00:00,2021-04-21,"Mi","Wochentag",1,0,0,0,0,0,3,5.4,7,1.4,10,85,7,37,10,0,3,1,0,405.958333333333
"5078","2021","04","21","06","Renzstraße",37,8.481114,49.49027,1567.60388582477,2021-04-21 06:00:00,2021-04-21,"Mi","Wochentag",1,0,0,0,0,0,3,6.4,7,1.4,10,85,7,37,10,0,3,1,0,405.958333333333
"5079","2021","04","21","07","Renzstraße",97,8.481114,49.49027,1567.60388582477,2021-04-21 07:00:00,2021-04-21,"Mi","Wochentag",1,0,0,0,0,0,3,10.3,7,2.6,10,74,7,60,10,0,3,1,0,405.958333333333
"5080","2021","04","21","07","Renzstraße",97,8.481114,49.49027,1567.60388582477,2021-04-21 07:00:00,2021-04-21,"Mi","Wochentag",1,0,0,0,0,0,3,9,7,2.6,10,74,7,60,10,0,3,1,0,405.958333333333
"5081","2021","04","21","08","Renzstraße",106,8.481114,49.49027,1567.60388582477,2021-04-21 08:00:00,2021-04-21,"Mi","Wochentag",1,0,0,0,0,0,3,12.2,7,1.3,10,60,7,60,10,0,3,1,0,405.958333333333
"5082","2021","04","21","08","Renzstraße",106,8.481114,49.49027,1567.60388582477,2021-04-21 08:00:00,2021-04-21,"Mi","Wochentag",1,0,0,0,0,0,3,13.2,7,1.3,10,60,7,60,10,0,3,1,0,405.958333333333
"5083","2021","04","21","09","Renzstraße",91,8.481114,49.49027,1567.60388582477,2021-04-21 09:00:00,2021-04-21,"Mi","Wochentag",1,0,0,0,0,0,3,15.1,7,1.5,10,54,7,60,10,0,3,1,0,405.958333333333
"5084","2021","04","21","09","Renzstraße",91,8.481114,49.49027,1567.60388582477,2021-04-21 09:00:00,2021-04-21,"Mi","Wochentag",1,0,0,0,0,0,3,15,7,1.5,10,54,7,60,10,0,3,1,0,405.958333333333
"5085","2021","04","21","10","Renzstraße",75,8.481114,49.49027,1567.60388582477,2021-04-21 10:00:00,2021-04-21,"Mi","Wochentag",1,0,0,0,0,0,3,16.5,7,1.4,10,49,7,60,10,0,3,1,0,405.958333333333
"5086","2021","04","21","10","Renzstraße",75,8.481114,49.49027,1567.60388582477,2021-04-21 10:00:00,2021-04-21,"Mi","Wochentag",1,0,0,0,0,0,3,16.2,7,1.4,10,49,7,60,10,0,3,1,0,405.958333333333
"5087","2021","04","21","11","Renzstraße",74,8.481114,49.49027,1567.60388582477,2021-04-21 11:00:00,2021-04-21,"Mi","Wochentag",1,0,0,0,0,0,3,16.9,7,1.8,10,42,7,43,10,1,3,1,0,405.958333333333
"5088","2021","04","21","11","Renzstraße",74,8.481114,49.49027,1567.60388582477,2021-04-21 11:00:00,2021-04-21,"Mi","Wochentag",1,0,0,0,0,0,3,17.2,7,1.8,10,42,7,43,10,1,3,1,0,405.958333333333
"5089","2021","04","21","12","Renzstraße",83,8.481114,49.49027,1567.60388582477,2021-04-21 12:00:00,2021-04-21,"Mi","Wochentag",1,0,0,0,0,0,3,17.2,7,3.2,10,45,7,50,10,4,3,1,0,405.958333333333
"5090","2021","04","21","12","Renzstraße",83,8.481114,49.49027,1567.60388582477,2021-04-21 12:00:00,2021-04-21,"Mi","Wochentag",1,0,0,0,0,0,3,17.2,7,3.2,10,45,7,50,10,4,3,1,0,405.958333333333
"5091","2021","04","21","13","Renzstraße",86,8.481114,49.49027,1567.60388582477,2021-04-21 13:00:00,2021-04-21,"Mi","Wochentag",1,0,0,0,0,0,3,19.5,7,2.3,10,35,7,30,10,8,3,1,0,405.958333333333
"5092","2021","04","21","13","Renzstraße",86,8.481114,49.49027,1567.60388582477,2021-04-21 13:00:00,2021-04-21,"Mi","Wochentag",1,0,0,0,0,0,3,19.3,7,2.3,10,35,7,30,10,8,3,1,0,405.958333333333
"5093","2021","04","21","14","Renzstraße",88,8.481114,49.49027,1567.60388582477,2021-04-21 14:00:00,2021-04-21,"Mi","Wochentag",1,0,0,0,0,0,3,18.1,7,3.1,10,30,7,43,10,8,3,1,0,405.958333333333
"5094","2021","04","21","14","Renzstraße",88,8.481114,49.49027,1567.60388582477,2021-04-21 14:00:00,2021-04-21,"Mi","Wochentag",1,0,0,0,0,0,3,18.8,7,3.1,10,30,7,43,10,8,3,1,0,405.958333333333
"5095","2021","04","21","15","Renzstraße",103,8.481114,49.49027,1567.60388582477,2021-04-21 15:00:00,2021-04-21,"Mi","Wochentag",1,0,0,0,0,0,3,18.7,7,4,10,41,7,30,10,7,3,1,0,405.958333333333
"5096","2021","04","21","15","Renzstraße",103,8.481114,49.49027,1567.60388582477,2021-04-21 15:00:00,2021-04-21,"Mi","Wochentag",1,0,0,0,0,0,3,17.9,7,4,10,41,7,30,10,7,3,1,0,405.958333333333
"5097","2021","04","21","16","Renzstraße",113,8.481114,49.49027,1567.60388582477,2021-04-21 16:00:00,2021-04-21,"Mi","Wochentag",1,0,0,0,0,0,3,18.4,7,3.6,10,39,7,60,10,3,3,1,0,405.958333333333
