ID;Jahr;Stadtteilschlüssel;Stadtteilname;Alter;Bevölkerung am Ort der Hauptwohnung
24299;2013;072;Schönau-Süd;034;20
24300;2013;072;Schönau-Süd;035;34
24301;2013;072;Schönau-Süd;036;27
24304;2013;072;Schönau-Süd;039;39
24306;2013;072;Schönau-Süd;041;37
24307;2013;072;Schönau-Süd;042;50
24309;2013;072;Schönau-Süd;044;45
24312;2013;072;Schönau-Süd;047;63
24316;2013;072;Schönau-Süd;051;68
24317;2013;072;Schönau-Süd;052;60
24320;2013;072;Schönau-Süd;055;65
24323;2013;072;Schönau-Süd;058;47
24325;2013;072;Schönau-Süd;060;34
24326;2013;072;Schönau-Süd;061;56
24327;2013;072;Schönau-Süd;062;49
24336;2013;072;Schönau-Süd;071;31
24339;2013;072;Schönau-Süd;074;48
24340;2013;072;Schönau-Süd;075;54
24346;2013;072;Schönau-Süd;081;32
24347;2013;072;Schönau-Süd;082;25
24349;2013;072;Schönau-Süd;084;17
24351;2013;072;Schönau-Süd;90+;20
24352;2013;081;Waldhof-West;000;44
24356;2013;081;Waldhof-West;004;37
24358;2013;081;Waldhof-West;006;24
24363;2013;081;Waldhof-West;011;24
24367;2013;081;Waldhof-West;015;24
24372;2013;081;Waldhof-West;020;39
24373;2013;081;Waldhof-West;021;52
24379;2013;081;Waldhof-West;027;66
24386;2013;081;Waldhof-West;034;45
24389;2013;081;Waldhof-West;037;48
24390;2013;081;Waldhof-West;038;42
24393;2013;081;Waldhof-West;041;54
24394;2013;081;Waldhof-West;042;40
24396;2013;081;Waldhof-West;044;54
24397;2013;081;Waldhof-West;045;40
24398;2013;081;Waldhof-West;046;55
24399;2013;081;Waldhof-West;047;50
24400;2013;081;Waldhof-West;048;50
24405;2013;081;Waldhof-West;053;38
24406;2013;081;Waldhof-West;054;40
24407;2013;081;Waldhof-West;055;42
24414;2013;081;Waldhof-West;062;35
24415;2013;081;Waldhof-West;063;26
24416;2013;081;Waldhof-West;064;19
24431;2013;081;Waldhof-West;079;14
24439;2013;082;Gartenstadt;000;68
24440;2013;082;Gartenstadt;001;68
24443;2013;082;Gartenstadt;004;84
24450;2013;082;Gartenstadt;011;109
24451;2013;082;Gartenstadt;012;93
24453;2013;082;Gartenstadt;014;126
24457;2013;082;Gartenstadt;018;122
24458;2013;082;Gartenstadt;019;133
24459;2013;082;Gartenstadt;020;127
24462;2013;082;Gartenstadt;023;104
24463;2013;082;Gartenstadt;024;129
24465;2013;082;Gartenstadt;026;89
24467;2013;082;Gartenstadt;028;80
24468;2013;082;Gartenstadt;029;76
24472;2013;082;Gartenstadt;033;92
24474;2013;082;Gartenstadt;035;96
24482;2013;082;Gartenstadt;043;148
24483;2013;082;Gartenstadt;044;175
24486;2013;082;Gartenstadt;047;203
24487;2013;082;Gartenstadt;048;205
24494;2013;082;Gartenstadt;055;165
24497;2013;082;Gartenstadt;058;170
24498;2013;082;Gartenstadt;059;134
24499;2013;082;Gartenstadt;060;127
24500;2013;082;Gartenstadt;061;122
24502;2013;082;Gartenstadt;063;149
24507;2013;082;Gartenstadt;068;85
24513;2013;082;Gartenstadt;074;132
24515;2013;082;Gartenstadt;076;116
24517;2013;082;Gartenstadt;078;124
24519;2013;082;Gartenstadt;080;74
24529;2013;083;Luzenberg;003;39
24530;2013;083;Luzenberg;004;35
24531;2013;083;Luzenberg;005;27
24532;2013;083;Luzenberg;006;47
24535;2013;083;Luzenberg;009;40
24536;2013;083;Luzenberg;010;34
24541;2013;083;Luzenberg;015;23
24542;2013;083;Luzenberg;016;29
24553;2013;083;Luzenberg;027;60
24557;2013;083;Luzenberg;031;64
24558;2013;083;Luzenberg;032;57
24563;2013;083;Luzenberg;037;41
24568;2013;083;Luzenberg;042;48
24569;2013;083;Luzenberg;043;44
24570;2013;083;Luzenberg;044;41
24576;2013;083;Luzenberg;050;54
24581;2013;083;Luzenberg;055;39
24582;2013;083;Luzenberg;056;42
24586;2013;083;Luzenberg;060;22
24590;2013;083;Luzenberg;064;25
24593;2013;083;Luzenberg;067;14
24596;2013;083;Luzenberg;070;10
24602;2013;083;Luzenberg;076;10
24611;2013;083;Luzenberg;85-89;5
24622;2013;084;Waldhof-Ost;009;64
24627;2013;084;Waldhof-Ost;014;80
24634;2013;084;Waldhof-Ost;021;93
24638;2013;084;Waldhof-Ost;025;120
24646;2013;084;Waldhof-Ost;033;82
24648;2013;084;Waldhof-Ost;035;79
24650;2013;084;Waldhof-Ost;037;82
24652;2013;084;Waldhof-Ost;039;93
24653;2013;084;Waldhof-Ost;040;90
24654;2013;084;Waldhof-Ost;041;96
24663;2013;084;Waldhof-Ost;050;140
24664;2013;084;Waldhof-Ost;051;109
24668;2013;084;Waldhof-Ost;055;80
24669;2013;084;Waldhof-Ost;056;86
24670;2013;084;Waldhof-Ost;057;99
24674;2013;084;Waldhof-Ost;061;89
24681;2013;084;Waldhof-Ost;068;55
24682;2013;084;Waldhof-Ost;069;79
24684;2013;084;Waldhof-Ost;071;61
24685;2013;084;Waldhof-Ost;072;77
24687;2013;084;Waldhof-Ost;074;81
24689;2013;084;Waldhof-Ost;076;69
24692;2013;084;Waldhof-Ost;079;75
24693;2013;084;Waldhof-Ost;080;58
24695;2013;084;Waldhof-Ost;082;43
24696;2013;084;Waldhof-Ost;083;38
24697;2013;084;Waldhof-Ost;084;50
24698;2013;084;Waldhof-Ost;85-89;143
24701;2013;091;Neuostheim;001;25
24704;2013;091;Neuostheim;004;34
24705;2013;091;Neuostheim;005;24
24707;2013;091;Neuostheim;007;27
24712;2013;091;Neuostheim;012;30
24713;2013;091;Neuostheim;013;22
24715;2013;091;Neuostheim;015;30
24718;2013;091;Neuostheim;018;29
24720;2013;091;Neuostheim;020;43
24721;2013;091;Neuostheim;021;24
24722;2013;091;Neuostheim;022;33
24724;2013;091;Neuostheim;024;36
24725;2013;091;Neuostheim;025;31
24726;2013;091;Neuostheim;026;37
24729;2013;091;Neuostheim;029;28
24731;2013;091;Neuostheim;031;35
24733;2013;091;Neuostheim;033;41
24736;2013;091;Neuostheim;036;46
24738;2013;091;Neuostheim;038;36
24740;2013;091;Neuostheim;040;39
24743;2013;091;Neuostheim;043;43
24744;2013;091;Neuostheim;044;57
24747;2013;091;Neuostheim;047;63
24748;2013;091;Neuostheim;048;43
24750;2013;091;Neuostheim;050;43
24754;2013;091;Neuostheim;054;42
24757;2013;091;Neuostheim;057;33
24759;2013;091;Neuostheim;059;39
24760;2013;091;Neuostheim;060;25
24761;2013;091;Neuostheim;061;28
24763;2013;091;Neuostheim;063;27
24764;2013;091;Neuostheim;064;41
24765;2013;091;Neuostheim;065;34
24769;2013;091;Neuostheim;069;25
24770;2013;091;Neuostheim;070;34
24775;2013;091;Neuostheim;075;24
24791;2013;092;Neuhermsheim;004;50
24793;2013;092;Neuhermsheim;006;48
24796;2013;092;Neuhermsheim;009;53
24797;2013;092;Neuhermsheim;010;62
24799;2013;092;Neuhermsheim;012;37
24800;2013;092;Neuhermsheim;013;59
24802;2013;092;Neuhermsheim;015;63
24804;2013;092;Neuhermsheim;017;63
24806;2013;092;Neuhermsheim;019;52
24807;2013;092;Neuhermsheim;020;42
24808;2013;092;Neuhermsheim;021;45
24809;2013;092;Neuhermsheim;022;52
24811;2013;092;Neuhermsheim;024;42
24813;2013;092;Neuhermsheim;026;52
24819;2013;092;Neuhermsheim;032;50
24822;2013;092;Neuhermsheim;035;67
24823;2013;092;Neuhermsheim;036;67
24824;2013;092;Neuhermsheim;037;65
24826;2013;092;Neuhermsheim;039;77
24827;2013;092;Neuhermsheim;040;59
24829;2013;092;Neuhermsheim;042;101
24836;2013;092;Neuhermsheim;049;88
24845;2013;092;Neuhermsheim;058;56
24846;2013;092;Neuhermsheim;059;42
24847;2013;092;Neuhermsheim;060;42
24853;2013;092;Neuhermsheim;066;45
24854;2013;092;Neuhermsheim;067;40
24856;2013;092;Neuhermsheim;069;38
24858;2013;092;Neuhermsheim;071;29
24860;2013;092;Neuhermsheim;073;38
24862;2013;092;Neuhermsheim;075;36
24864;2013;092;Neuhermsheim;077;24
24866;2013;092;Neuhermsheim;079;26
24867;2013;092;Neuhermsheim;080;20
24868;2013;092;Neuhermsheim;081;24
24872;2013;092;Neuhermsheim;85-89;74
24875;2013;101;Seckenheim;001;109
24882;2013;101;Seckenheim;008;117
24884;2013;101;Seckenheim;010;121
24885;2013;101;Seckenheim;011;124
24887;2013;101;Seckenheim;013;133
24890;2013;101;Seckenheim;016;152
24896;2013;101;Seckenheim;022;120
24900;2013;101;Seckenheim;026;140
24903;2013;101;Seckenheim;029;144
24905;2013;101;Seckenheim;031;157
24906;2013;101;Seckenheim;032;169
24908;2013;101;Seckenheim;034;177
24909;2013;101;Seckenheim;035;160
24915;2013;101;Seckenheim;041;175
24920;2013;101;Seckenheim;046;235
24924;2013;101;Seckenheim;050;215
24925;2013;101;Seckenheim;051;220
24926;2013;101;Seckenheim;052;235
24927;2013;101;Seckenheim;053;191
24929;2013;101;Seckenheim;055;170
24930;2013;101;Seckenheim;056;181
24939;2013;101;Seckenheim;065;136
24940;2013;101;Seckenheim;066;123
24945;2013;101;Seckenheim;071;92
24946;2013;101;Seckenheim;072;112
24950;2013;101;Seckenheim;076;118
24951;2013;101;Seckenheim;077;121
24953;2013;101;Seckenheim;079;87
24954;2013;101;Seckenheim;080;56
24962;2013;102;Hochstätt;001;48
24966;2013;102;Hochstätt;005;40
24969;2013;102;Hochstätt;008;53
24971;2013;102;Hochstätt;010;45
24972;2013;102;Hochstätt;011;38
24977;2013;102;Hochstätt;016;37
24978;2013;102;Hochstätt;017;39
24980;2013;102;Hochstätt;019;48
24982;2013;102;Hochstätt;021;34
24984;2013;102;Hochstätt;023;65
24987;2013;102;Hochstätt;026;41
24988;2013;102;Hochstätt;027;42
24989;2013;102;Hochstätt;028;67
24992;2013;102;Hochstätt;031;41
25001;2013;102;Hochstätt;040;49
25002;2013;102;Hochstätt;041;44
25003;2013;102;Hochstätt;042;50
25004;2013;102;Hochstätt;043;45
25006;2013;102;Hochstätt;045;43
25008;2013;102;Hochstätt;047;58
25019;2013;102;Hochstätt;058;37
25022;2013;102;Hochstätt;061;25
25024;2013;102;Hochstätt;063;18
25026;2013;102;Hochstätt;065;18
25027;2013;102;Hochstätt;066;15
25030;2013;102;Hochstätt;069;21
25036;2013;102;Hochstätt;075;20
25037;2013;102;Hochstätt;076;16
25041;2013;102;Hochstätt;080;11
25048;2013;110;Friedrichsfeld;000;41
25049;2013;110;Friedrichsfeld;001;42
25050;2013;110;Friedrichsfeld;002;35
25057;2013;110;Friedrichsfeld;009;32
25064;2013;110;Friedrichsfeld;016;39
25071;2013;110;Friedrichsfeld;023;72
25073;2013;110;Friedrichsfeld;025;63
25074;2013;110;Friedrichsfeld;026;74
25075;2013;110;Friedrichsfeld;027;87
25076;2013;110;Friedrichsfeld;028;77
25078;2013;110;Friedrichsfeld;030;75
25079;2013;110;Friedrichsfeld;031;70
25080;2013;110;Friedrichsfeld;032;64
25084;2013;110;Friedrichsfeld;036;53
25085;2013;110;Friedrichsfeld;037;49
25090;2013;110;Friedrichsfeld;042;65
25091;2013;110;Friedrichsfeld;043;76
25094;2013;110;Friedrichsfeld;046;91
25096;2013;110;Friedrichsfeld;048;98
25097;2013;110;Friedrichsfeld;049;102
25098;2013;110;Friedrichsfeld;050;100
25100;2013;110;Friedrichsfeld;052;89
25105;2013;110;Friedrichsfeld;057;81
25107;2013;110;Friedrichsfeld;059;79
25111;2013;110;Friedrichsfeld;063;63
25114;2013;110;Friedrichsfeld;066;56
25116;2013;110;Friedrichsfeld;068;33
25117;2013;110;Friedrichsfeld;069;72
25118;2013;110;Friedrichsfeld;070;55
25121;2013;110;Friedrichsfeld;073;82
25123;2013;110;Friedrichsfeld;075;51
25124;2013;110;Friedrichsfeld;076;61
25125;2013;110;Friedrichsfeld;077;52
25129;2013;110;Friedrichsfeld;081;37
25134;2013;110;Friedrichsfeld;90+;32
25135;2013;121;Käfertal-Mitte;000;69
25136;2013;121;Käfertal-Mitte;001;73
25137;2013;121;Käfertal-Mitte;002;70
25140;2013;121;Käfertal-Mitte;005;68
25146;2013;121;Käfertal-Mitte;011;73
25152;2013;121;Käfertal-Mitte;017;87
25153;2013;121;Käfertal-Mitte;018;80
25158;2013;121;Käfertal-Mitte;023;96
25160;2013;121;Käfertal-Mitte;025;136
25161;2013;121;Käfertal-Mitte;026;143
25162;2013;121;Käfertal-Mitte;027;123
25167;2013;121;Käfertal-Mitte;032;121
25169;2013;121;Käfertal-Mitte;034;117
25170;2013;121;Käfertal-Mitte;035;106
25173;2013;121;Käfertal-Mitte;038;85
25177;2013;121;Käfertal-Mitte;042;126
25178;2013;121;Käfertal-Mitte;043;129
25179;2013;121;Käfertal-Mitte;044;136
25183;2013;121;Käfertal-Mitte;048;159
25186;2013;121;Käfertal-Mitte;051;123
25192;2013;121;Käfertal-Mitte;057;101
25193;2013;121;Käfertal-Mitte;058;110
25199;2013;121;Käfertal-Mitte;064;111
25201;2013;121;Käfertal-Mitte;066;89
25202;2013;121;Käfertal-Mitte;067;97
25206;2013;121;Käfertal-Mitte;071;100
25207;2013;121;Käfertal-Mitte;072;98
25210;2013;121;Käfertal-Mitte;075;93
25211;2013;121;Käfertal-Mitte;076;84
25213;2013;121;Käfertal-Mitte;078;75
25219;2013;121;Käfertal-Mitte;084;40
25222;2013;122;Speckweggebiet;000;22
25223;2013;122;Speckweggebiet;001;22
25224;2013;122;Speckweggebiet;002;25
25225;2013;122;Speckweggebiet;003;22
25226;2013;122;Speckweggebiet;004;24
25228;2013;122;Speckweggebiet;006;18
25231;2013;122;Speckweggebiet;009;18
25232;2013;122;Speckweggebiet;010;24
25234;2013;122;Speckweggebiet;012;25
25235;2013;122;Speckweggebiet;013;30
25238;2013;122;Speckweggebiet;016;38
25241;2013;122;Speckweggebiet;019;35
25246;2013;122;Speckweggebiet;024;30
25249;2013;122;Speckweggebiet;027;40
25250;2013;122;Speckweggebiet;028;24
25251;2013;122;Speckweggebiet;029;23
25255;2013;122;Speckweggebiet;033;33
25257;2013;122;Speckweggebiet;035;37
25261;2013;122;Speckweggebiet;039;23
25263;2013;122;Speckweggebiet;041;29
25265;2013;122;Speckweggebiet;043;28
25268;2013;122;Speckweggebiet;046;44
25273;2013;122;Speckweggebiet;051;48
25278;2013;122;Speckweggebiet;056;43
25283;2013;122;Speckweggebiet;061;35
25286;2013;122;Speckweggebiet;064;33
25287;2013;122;Speckweggebiet;065;36
25288;2013;122;Speckweggebiet;066;28
25293;2013;122;Speckweggebiet;071;26
25294;2013;122;Speckweggebiet;072;30
25296;2013;122;Speckweggebiet;074;26
25297;2013;122;Speckweggebiet;075;30
25300;2013;122;Speckweggebiet;078;26
25304;2013;122;Speckweggebiet;082;23
25305;2013;122;Speckweggebiet;083;15
25306;2013;122;Speckweggebiet;084;18
25309;2013;123;Sonnenschein;000;16
25315;2013;123;Sonnenschein;006;20
25319;2013;123;Sonnenschein;010;30
25320;2013;123;Sonnenschein;011;26
25322;2013;123;Sonnenschein;013;33
25327;2013;123;Sonnenschein;018;40
25330;2013;123;Sonnenschein;021;38
25333;2013;123;Sonnenschein;024;25
25340;2013;123;Sonnenschein;031;20
25342;2013;123;Sonnenschein;033;31
25347;2013;123;Sonnenschein;038;27
25352;2013;123;Sonnenschein;043;44
25353;2013;123;Sonnenschein;044;42
25360;2013;123;Sonnenschein;051;64
25361;2013;123;Sonnenschein;052;63
25362;2013;123;Sonnenschein;053;66
25363;2013;123;Sonnenschein;054;52
25366;2013;123;Sonnenschein;057;42
25370;2013;123;Sonnenschein;061;36
25374;2013;123;Sonnenschein;065;45
25377;2013;123;Sonnenschein;068;32
25378;2013;123;Sonnenschein;069;45
25380;2013;123;Sonnenschein;071;33
25382;2013;123;Sonnenschein;073;51
25386;2013;123;Sonnenschein;077;36
25396;2013;124;Franklin;000;4
25397;2013;124;Franklin;001;5
25403;2013;124;Franklin;007;4
25405;2013;124;Franklin;009;3
25408;2013;124;Franklin;012;2
25409;2013;124;Franklin;013;5
25411;2013;124;Franklin;015;5
25417;2013;124;Franklin;021;7
25418;2013;124;Franklin;022;6
25425;2013;124;Franklin;029;5
25430;2013;124;Franklin;034;9
25432;2013;124;Franklin;036;6
25436;2013;124;Franklin;040;7
25439;2013;124;Franklin;043;8
25441;2013;124;Franklin;045;7
25445;2013;124;Franklin;049;8
25448;2013;124;Franklin;052;5
25451;2013;124;Franklin;055;5
25452;2013;124;Franklin;056;3
25456;2013;124;Franklin;060;8
25457;2013;124;Franklin;061;3
25458;2013;124;Franklin;062;3
25462;2013;124;Franklin;066;3
25463;2013;124;Franklin;067;4
25466;2013;124;Franklin;070;4
25470;2013;124;Franklin;074;3
25471;2013;124;Franklin;075;4
25473;2013;124;Franklin;077;4
25474;2013;124;Franklin;078;2
25475;2013;124;Franklin;079;2
25476;2013;124;Franklin;080;1
25479;2013;124;Franklin;85-89;4
25482;2013;125;Käfertal-Süd;001;81
25483;2013;125;Käfertal-Süd;002;77
25485;2013;125;Käfertal-Süd;004;85
25487;2013;125;Käfertal-Süd;006;75
25488;2013;125;Käfertal-Süd;007;77
25491;2013;125;Käfertal-Süd;010;87
25495;2013;125;Käfertal-Süd;014;90
25497;2013;125;Käfertal-Süd;016;87
25511;2013;125;Käfertal-Süd;030;163
25519;2013;125;Käfertal-Süd;038;126
25520;2013;125;Käfertal-Süd;039;120
25522;2013;125;Käfertal-Süd;041;109
25528;2013;125;Käfertal-Süd;047;153
25530;2013;125;Käfertal-Süd;049;163
25533;2013;125;Käfertal-Süd;052;121
25534;2013;125;Käfertal-Süd;053;137
25535;2013;125;Käfertal-Süd;054;129
25536;2013;125;Käfertal-Süd;055;118
25539;2013;125;Käfertal-Süd;058;106
25540;2013;125;Käfertal-Süd;059;85
25542;2013;125;Käfertal-Süd;061;82
25543;2013;125;Käfertal-Süd;062;79
25546;2013;125;Käfertal-Süd;065;87
25549;2013;125;Käfertal-Süd;068;47
25551;2013;125;Käfertal-Süd;070;74
25557;2013;125;Käfertal-Süd;076;57
25564;2013;125;Käfertal-Süd;083;38
25572;2013;130;Vogelstang;004;122
25576;2013;130;Vogelstang;008;91
25580;2013;130;Vogelstang;012;111
25585;2013;130;Vogelstang;017;120
25588;2013;130;Vogelstang;020;129
25590;2013;130;Vogelstang;022;129
25591;2013;130;Vogelstang;023;107
25593;2013;130;Vogelstang;025;130
25597;2013;130;Vogelstang;029;140
25599;2013;130;Vogelstang;031;139
25600;2013;130;Vogelstang;032;123
25604;2013;130;Vogelstang;036;144
25605;2013;130;Vogelstang;037;121
25619;2013;130;Vogelstang;051;192
25620;2013;130;Vogelstang;052;218
25621;2013;130;Vogelstang;053;207
25622;2013;130;Vogelstang;054;167
25624;2013;130;Vogelstang;056;175
25625;2013;130;Vogelstang;057;159
25628;2013;130;Vogelstang;060;137
25630;2013;130;Vogelstang;062;159
25631;2013;130;Vogelstang;063;144
25633;2013;130;Vogelstang;065;142
25638;2013;130;Vogelstang;070;149
25639;2013;130;Vogelstang;071;172
25643;2013;130;Vogelstang;075;204
25645;2013;130;Vogelstang;077;214
25646;2013;130;Vogelstang;078;203
25647;2013;130;Vogelstang;079;166
25648;2013;130;Vogelstang;080;143
25652;2013;130;Vogelstang;084;107
25656;2013;140;Wallstadt;001;63
25662;2013;140;Wallstadt;007;64
25664;2013;140;Wallstadt;009;72
25670;2013;140;Wallstadt;015;74
25674;2013;140;Wallstadt;019;69
25675;2013;140;Wallstadt;020;75
25677;2013;140;Wallstadt;022;71
25679;2013;140;Wallstadt;024;78
25685;2013;140;Wallstadt;030;82
25689;2013;140;Wallstadt;034;94
25691;2013;140;Wallstadt;036;89
25692;2013;140;Wallstadt;037;82
25694;2013;140;Wallstadt;039;95
25698;2013;140;Wallstadt;043;108
25699;2013;140;Wallstadt;044;124
25701;2013;140;Wallstadt;046;144
25704;2013;140;Wallstadt;049;143
25706;2013;140;Wallstadt;051;156
25707;2013;140;Wallstadt;052;142
25710;2013;140;Wallstadt;055;122
25715;2013;140;Wallstadt;060;98
25716;2013;140;Wallstadt;061;103
25718;2013;140;Wallstadt;063;81
25720;2013;140;Wallstadt;065;98
25721;2013;140;Wallstadt;066;83
25722;2013;140;Wallstadt;067;102
25727;2013;140;Wallstadt;072;105
25730;2013;140;Wallstadt;075;94
25736;2013;140;Wallstadt;081;55
25738;2013;140;Wallstadt;083;56
25742;2013;150;Feudenheim;000;108
25743;2013;150;Feudenheim;001;126
25752;2013;150;Feudenheim;010;108
25755;2013;150;Feudenheim;013;132
25759;2013;150;Feudenheim;017;129
25761;2013;150;Feudenheim;019;131
25762;2013;150;Feudenheim;020;116
25767;2013;150;Feudenheim;025;126
25769;2013;150;Feudenheim;027;138
25774;2013;150;Feudenheim;032;153
25779;2013;150;Feudenheim;037;133
25784;2013;150;Feudenheim;042;215
25789;2013;150;Feudenheim;047;240
25790;2013;150;Feudenheim;048;234
25791;2013;150;Feudenheim;049;243
25798;2013;150;Feudenheim;056;217
25800;2013;150;Feudenheim;058;198
25802;2013;150;Feudenheim;060;158
25803;2013;150;Feudenheim;061;191
25806;2013;150;Feudenheim;064;201
25808;2013;150;Feudenheim;066;170
25809;2013;150;Feudenheim;067;173
25812;2013;150;Feudenheim;070;175
25817;2013;150;Feudenheim;075;185
25819;2013;150;Feudenheim;077;141
25821;2013;150;Feudenheim;079;103
25824;2013;150;Feudenheim;082;108
25827;2013;150;Feudenheim;85-89;374
25828;2013;150;Feudenheim;90+;171
25829;2013;161;Neckarau;000;127
25830;2013;161;Neckarau;001;121
25836;2013;161;Neckarau;007;110
25837;2013;161;Neckarau;008;137
25843;2013;161;Neckarau;014;132
25844;2013;161;Neckarau;015;141
25845;2013;161;Neckarau;016;166
25848;2013;161;Neckarau;019;174
25850;2013;161;Neckarau;021;200
25855;2013;161;Neckarau;026;207
25861;2013;161;Neckarau;032;262
25862;2013;161;Neckarau;033;226
25863;2013;161;Neckarau;034;197
25864;2013;161;Neckarau;035;198
25865;2013;161;Neckarau;036;198
25866;2013;161;Neckarau;037;223
25868;2013;161;Neckarau;039;198
25870;2013;161;Neckarau;041;191
25871;2013;161;Neckarau;042;204
25874;2013;161;Neckarau;045;288
25879;2013;161;Neckarau;050;247
25880;2013;161;Neckarau;051;233
25882;2013;161;Neckarau;053;230
25885;2013;161;Neckarau;056;225
25888;2013;161;Neckarau;059;188
25889;2013;161;Neckarau;060;195
25893;2013;161;Neckarau;064;174
25896;2013;161;Neckarau;067;148
25899;2013;161;Neckarau;070;159
25902;2013;161;Neckarau;073;180
25904;2013;161;Neckarau;075;126
25909;2013;161;Neckarau;080;71
25912;2013;161;Neckarau;083;79
25914;2013;161;Neckarau;85-89;220
25915;2013;161;Neckarau;90+;109
25917;2013;162;Niederfeld;001;45
25918;2013;162;Niederfeld;002;55
25922;2013;162;Niederfeld;006;46
25923;2013;162;Niederfeld;007;45
25924;2013;162;Niederfeld;008;52
25926;2013;162;Niederfeld;010;59
25930;2013;162;Niederfeld;014;47
25932;2013;162;Niederfeld;016;52
25937;2013;162;Niederfeld;021;85
25938;2013;162;Niederfeld;022;95
25939;2013;162;Niederfeld;023;79
25940;2013;162;Niederfeld;024;92
25941;2013;162;Niederfeld;025;89
25945;2013;162;Niederfeld;029;90
25946;2013;162;Niederfeld;030;87
25948;2013;162;Niederfeld;032;84
25949;2013;162;Niederfeld;033;88
25953;2013;162;Niederfeld;037;84
25959;2013;162;Niederfeld;043;79
25963;2013;162;Niederfeld;047;113
25964;2013;162;Niederfeld;048;124
25968;2013;162;Niederfeld;052;131
25973;2013;162;Niederfeld;057;97
25975;2013;162;Niederfeld;059;95
25989;2013;162;Niederfeld;073;96
25990;2013;162;Niederfeld;074;91
25994;2013;162;Niederfeld;078;71
26000;2013;162;Niederfeld;084;38
26002;2013;162;Niederfeld;90+;118
26003;2013;163;Almenhof;000;49
26004;2013;163;Almenhof;001;53
26006;2013;163;Almenhof;003;44
26012;2013;163;Almenhof;009;47
26015;2013;163;Almenhof;012;46
26017;2013;163;Almenhof;014;46
26018;2013;163;Almenhof;015;51
26021;2013;163;Almenhof;018;82
26022;2013;163;Almenhof;019;88
26023;2013;163;Almenhof;020;96
26029;2013;163;Almenhof;026;127
26030;2013;163;Almenhof;027;97
26032;2013;163;Almenhof;029;108
26034;2013;163;Almenhof;031;112
26036;2013;163;Almenhof;033;104
26038;2013;163;Almenhof;035;72
26047;2013;163;Almenhof;044;118
26050;2013;163;Almenhof;047;101
26052;2013;163;Almenhof;049;115
26061;2013;163;Almenhof;058;78
26062;2013;163;Almenhof;059;74
26063;2013;163;Almenhof;060;74
26064;2013;163;Almenhof;061;70
26067;2013;163;Almenhof;064;66
26068;2013;163;Almenhof;065;53
26069;2013;163;Almenhof;066;66
26070;2013;163;Almenhof;067;65
26073;2013;163;Almenhof;070;70
26074;2013;163;Almenhof;071;61
26075;2013;163;Almenhof;072;73
26076;2013;163;Almenhof;073;67
26087;2013;163;Almenhof;084;29
26088;2013;163;Almenhof;85-89;121
26089;2013;163;Almenhof;90+;82
26090;2013;171;Casterfeld;000;36
26093;2013;171;Casterfeld;003;37
26094;2013;171;Casterfeld;004;42
26095;2013;171;Casterfeld;005;33
26100;2013;171;Casterfeld;010;28
26111;2013;171;Casterfeld;021;74
26112;2013;171;Casterfeld;022;84
26118;2013;171;Casterfeld;028;63
26119;2013;171;Casterfeld;029;53
26121;2013;171;Casterfeld;031;53
26122;2013;171;Casterfeld;032;84
26123;2013;171;Casterfeld;033;72
26125;2013;171;Casterfeld;035;64
26127;2013;171;Casterfeld;037;59
26128;2013;171;Casterfeld;038;47
26133;2013;171;Casterfeld;043;68
26134;2013;171;Casterfeld;044;100
26136;2013;171;Casterfeld;046;100
26139;2013;171;Casterfeld;049;121
26140;2013;171;Casterfeld;050;103
26143;2013;171;Casterfeld;053;98
26145;2013;171;Casterfeld;055;111
26148;2013;171;Casterfeld;058;88
26153;2013;171;Casterfeld;063;64
26155;2013;171;Casterfeld;065;73
26158;2013;171;Casterfeld;068;57
26159;2013;171;Casterfeld;069;80
26161;2013;171;Casterfeld;071;73
26166;2013;171;Casterfeld;076;60
26170;2013;171;Casterfeld;080;45
26171;2013;171;Casterfeld;081;37
26173;2013;171;Casterfeld;083;39
26177;2013;172;Pfingstberg;000;9
26179;2013;172;Pfingstberg;002;9
26184;2013;172;Pfingstberg;007;15
26188;2013;172;Pfingstberg;011;19
26189;2013;172;Pfingstberg;012;15
26191;2013;172;Pfingstberg;014;26
26192;2013;172;Pfingstberg;015;13
26193;2013;172;Pfingstberg;016;21
26198;2013;172;Pfingstberg;021;13
26199;2013;172;Pfingstberg;022;13
26205;2013;172;Pfingstberg;028;14
26206;2013;172;Pfingstberg;029;16
26209;2013;172;Pfingstberg;032;11
26211;2013;172;Pfingstberg;034;16
26213;2013;172;Pfingstberg;036;19
26218;2013;172;Pfingstberg;041;20
26221;2013;172;Pfingstberg;044;25
26222;2013;172;Pfingstberg;045;41
26223;2013;172;Pfingstberg;046;28
26224;2013;172;Pfingstberg;047;23
26226;2013;172;Pfingstberg;049;22
26227;2013;172;Pfingstberg;050;31
26228;2013;172;Pfingstberg;051;27
26232;2013;172;Pfingstberg;055;20
26233;2013;172;Pfingstberg;056;24
26241;2013;172;Pfingstberg;064;25
26244;2013;172;Pfingstberg;067;17
26248;2013;172;Pfingstberg;071;18
26250;2013;172;Pfingstberg;073;25
26251;2013;172;Pfingstberg;074;18
26255;2013;172;Pfingstberg;078;11
26260;2013;172;Pfingstberg;083;10
26261;2013;172;Pfingstberg;084;9
26262;2013;172;Pfingstberg;85-89;45
26266;2013;173;Rheinau-Mitte;002;97
26269;2013;173;Rheinau-Mitte;005;107
